ENS,Gene,SGPL1_Control.A,SGPL1_Control.B,SGPL1_Control.C,SGPL1_KO.A,SGPL1_KO.B,SGPL1_KO.C,SGPL1_OE.A,SGPL1_OE.B,SGPL1_OE.C
ENSG00000276023,DUSP14,81.84049199,86.78641632,72.57623741,88.54794767,75.66271702,91.86171481,82.61971126,82.59531563,81.82066668
ENSG00000111266,DUSP16,34.45120839,35.5425068,37.13271197,24.191454,21.21865795,22.77767837,32.35676709,28.54964997,25.15836964
ENSG00000167065,DUSP18,3.029486553,4.940742598,3.616209255,3.163181032,3.137809596,1.22502377,5.090363833,4.77035098,5.376164563
ENSG00000162999,DUSP19,1.616947048,1.602915081,2.735230648,1.046748882,2.174928696,2.026903059,1.052803451,1.610804061,1.247512782
ENSG00000112679,DUSP22,13.23142423,11.90350505,12.12913762,13.29740843,13.00870574,11.69654247,10.87256564,14.93356445,14.46974793
ENSG00000158716,DUSP23,36.80949648,30.75590889,49.48003716,50.08961914,51.56533075,56.6888267,42.79798794,42.43202652,69.85192727
ENSG00000188542,DUSP28,1.756727564,2.438075603,2.043032496,2.274474747,2.439169191,2.202123117,1.048497398,2.537577624,1.473213856
ENSG00000108861,DUSP3,51.25937324,57.19871109,48.21336654,41.36850095,44.40714477,38.61877016,51.65895005,52.53848427,48.22690708
ENSG00000120875,DUSP4,92.97884609,95.96554294,99.18702768,67.2965817,68.85606645,67.15818473,128.6698293,132.237202,124.7571698
ENSG00000138166,DUSP5,13.55240819,7.992855431,11.7891071,10.78814968,7.294625327,12.04244274,19.91926972,26.66004629,23.13325825
ENSG00000139318,DUSP6,5.859976999,7.708260368,5.599749496,6.878364262,7.041133711,6.074327504,16.87609284,13.2471207,18.29613263
ENSG00000164086,DUSP7,53.2378318,65.32339839,62.77403189,35.25867162,37.27918797,33.94476255,87.57434162,86.35475394,76.63143411
ENSG00000235316,DUSP8P5,1.198010767,2.850274453,1.013278626,0,2.079257346,0.600700361,3.120126592,4.773837491,1.125226944
ENSG00000130829,DUSP9,1.099366327,0.934136535,2.656700191,0.871453682,2.453208287,0,2.89730065,4.067847439,4.109229183
ENSG00000128951,DUT,61.66885963,63.24579802,55.3131813,76.73524434,90.18623103,77.89770775,75.39916692,88.79123339,102.8369835
ENSG00000232815,DUX4L50,12.77263787,15.07356682,29.57994144,6.187321139,8.972795161,8.386701195,8.580348127,27.87186658,17.95417058
ENSG00000107404,DVL1,118.073497,132.3740291,143.3096249,61.12410244,68.24431122,59.40039911,186.2390863,175.3213954,158.9547657
ENSG00000004975,DVL2,29.7492123,35.48647939,36.29121861,26.45396653,21.20619757,19.67036852,45.23186712,41.44181694,39.20410063
ENSG00000161202,DVL3,73.21571896,77.09524285,70.47648694,47.60761695,39.88234666,37.97437616,78.10404162,75.34360909,61.2954586
ENSG00000204348,DXO,16.82719839,15.29107335,15.93739025,14.10290248,12.0166995,12.7439998,21.68431389,21.65255674,17.87456725
ENSG00000141627,DYM,15.3262489,16.10134887,14.7881994,15.24899206,15.532017,15.01629234,16.51697898,18.53222047,16.049731
ENSG00000197102,DYNC1H1,53.65491931,54.6540843,63.81288027,11.98142809,14.94605041,15.91442035,59.77719495,70.72640921,49.04223007
ENSG00000077380,DYNC1I2,121.681989,119.0176782,108.7793905,116.7204037,124.4849078,112.1116694,122.2162753,118.5932768,112.9740996
ENSG00000225137,DYNC1I2P1,29.8120873,25.33146528,17.26033036,22.09998002,27.10274618,27.58302977,17.20271102,22.62767803,23.01660198
ENSG00000144635,DYNC1LI1,27.17542304,26.0228006,28.12954623,23.6187042,26.29905099,24.43434456,28.87252756,32.10392046,29.20893611
ENSG00000135720,DYNC1LI2,60.64313027,65.92603061,60.87516557,32.21782252,32.93781147,29.45039528,64.23327739,63.62618293,49.19695772
ENSG00000187240,DYNC2H1,13.87600041,14.10019114,14.88480788,4.447188588,3.946807733,4.90229836,18.01290109,18.0366437,10.88349003
ENSG00000138036,DYNC2LI1,12.33629407,11.38906222,14.03817668,15.1534435,12.99355741,12.51285648,15.43087726,11.82036483,13.33052455
ENSG00000088986,DYNLL1,241.4010089,227.6864582,236.7112732,325.0612916,331.5479056,345.010746,234.7520015,231.911022,269.2589597
ENSG00000205579,DYNLL1P1,8.083232499,1.602617141,0,2.990155197,0,2.026526311,0,0,2.169184178
ENSG00000264364,DYNLL2,69.63668579,76.50560383,66.80147639,46.67532547,43.07746537,42.52489962,80.42106809,83.24655267,78.69291602
ENSG00000125971,DYNLRB1,18.91542122,16.12258903,14.01753588,20.43576596,14.11359315,16.61998712,15.92247528,20.07631535,13.63896597
ENSG00000146425,DYNLT1,124.7347066,110.22131,101.8262667,166.2908033,148.5003766,173.5277491,106.593319,87.14395424,114.6075569
ENSG00000165169,DYNLT3,44.46347846,43.93944728,43.61969625,51.43210697,41.97200873,42.28295186,45.9818656,44.71111931,37.87207858
ENSG00000157540,DYRK1A,5.248498465,5.235168089,5.892571297,3.59152688,4.385412688,3.421992192,5.960044527,5.762745874,4.883845677
ENSG00000127334,DYRK2,29.94090774,33.73263698,32.52897238,25.01389544,22.03738333,18.70845435,28.45468141,28.18026013,24.95478039
ENSG00000143479,DYRK3,3.204452302,3.636421268,3.075866511,2.768517264,2.634451715,3.382652411,2.836822485,3.696322106,4.525968928
ENSG00000010219,DYRK4,3.698989865,3.666889802,5.149169118,6.214512372,3.316966673,4.095858465,5.017569609,4.299093091,6.328119736
ENSG00000135636,DYSF,3.05850478,3.494465699,2.63073173,1.054698919,1.25960017,1.754519084,3.656543635,3.821516947,2.851821707
ENSG00000089091,DZANK1,3.482176937,2.214463873,2.500665714,2.430432839,1.425386041,1.153028869,2.85190601,1.963555306,2.115765683
ENSG00000134874,DZIP1,15.3975419,14.14456687,12.48061969,7.024906097,10.51137839,10.35841237,17.71158843,21.47466257,16.39035872
ENSG00000198919,DZIP3,9.520587942,8.879140656,9.006110332,5.21328369,7.664023385,3.454697597,10.80730871,9.79640546,9.076643922
ENSG00000101412,E2F1,21.9863924,21.79559312,21.70685779,11.81111303,12.9068547,14.79364207,44.73582992,60.07182364,53.36193079
ENSG00000007968,E2F2,5.652935097,10.65526208,9.427832258,3.607949071,4.698314566,4.291620256,14.60167262,19.5911316,18.53516649
ENSG00000112242,E2F3,19.52342055,16.8620644,17.89491054,12.01103285,13.30664607,12.3942193,19.36778002,19.1988291,16.92068148
ENSG00000205250,E2F4,57.68541778,67.13521862,60.0929736,46.52535139,43.65746569,37.89874706,62.99254465,76.13978739,67.66515485
ENSG00000133740,E2F5,2.247243734,2.515192596,2.145975154,1.810093115,1.824332562,1.635679346,2.045323858,2.310922499,3.842084762
ENSG00000169016,E2F6,10.90669945,11.66005439,12.88772317,11.47096174,11.5062124,10.85713838,11.13947335,13.5283183,11.19100625
ENSG00000165891,E2F7,8.986508997,8.634415099,5.773682874,3.516082192,4.439120237,4.852581839,11.55230466,21.55454784,13.44921775
ENSG00000129173,E2F8,9.152002427,9.802558547,10.34327321,4.572391408,4.107966708,3.296659275,12.44295767,13.72824711,13.05629543
ENSG00000167967,E4F1,14.50046877,16.53420205,13.96311589,7.303131088,9.275121742,8.533744171,16.54819802,18.98923147,17.40118325
ENSG00000144597,EAF1,21.08391571,21.69132017,19.01290708,22.77549256,22.21721841,22.87592768,21.05322738,23.73960631,20.50429188
ENSG00000145088,EAF2,13.75884908,9.742463526,19.22223903,16.58691458,21.74762217,20.63507554,8.265250597,10.27993311,12.52734501
ENSG00000129518,EAPP,43.68145246,50.98162228,31.62234021,61.09252515,67.59695466,66.89442022,46.00102521,43.30113902,53.55824142
ENSG00000103356,EARS2,20.53071671,19.92082912,19.00930273,15.82236987,13.17338924,12.1661159,20.38906758,20.51469585,19.32513461
ENSG00000147654,EBAG9,21.97427084,23.30608481,18.61083981,24.25510569,21.52971848,23.69510797,19.35881315,22.71463466,26.4727685
ENSG00000281649,EBLN3P,20.93150436,19.76372753,20.72756944,21.46573479,24.24300709,24.26404068,23.02922258,24.15526736,19.52079689
ENSG00000117395,EBNA1BP2,168.6510507,171.6668036,151.7090235,153.7100153,166.066448,182.3241991,206.2078609,223.9732126,234.6495644
ENSG00000147155,EBP,54.60571022,40.96463453,41.34855945,56.86876047,43.97135345,56.4252323,47.77914441,60.76922317,65.51292024
ENSG00000123179,EBPL,119.3126569,128.5021571,136.7536423,166.7998657,190.3859993,160.0462145,119.7948604,102.1968441,127.175375
ENSG00000122882,ECD,44.37529678,47.39211441,42.16169648,37.20810807,38.61138457,35.30401836,47.51294813,48.2147844,44.37855702
ENSG00000117298,ECE1,78.54937591,82.4689939,88.70867531,53.43634013,48.64489137,42.29500171,106.0978597,108.5435622,89.66643964
ENSG00000104823,ECH1,100.6469497,108.3843779,106.2094633,160.1368982,140.5977024,126.8748023,81.76106802,82.95812278,77.40445992
ENSG00000093144,ECHDC1,62.59606258,52.33098372,52.81420282,63.41568134,52.72488903,62.7155624,49.13745875,49.76448035,47.90625678
ENSG00000121310,ECHDC2,8.906504001,9.499785932,10.09185058,7.576420717,7.859474177,7.631521222,8.808722412,9.209603791,7.840985965
ENSG00000134463,ECHDC3,27.06791558,28.01682818,25.46123404,39.20524539,41.45192218,32.18420573,35.42093369,27.16335381,28.8417111
ENSG00000127884,ECHS1,323.5191958,368.9872232,350.3220415,435.244368,423.1915569,373.9536147,314.4895803,302.6134464,334.9359661
ENSG00000167969,ECI1,75.19424509,81.13474365,77.63369869,115.6067353,119.0812876,99.53318131,89.1108252,94.64982104,107.7236226
ENSG00000198721,ECI2,11.49164161,9.603103106,11.94873248,17.91742265,17.63713356,14.88140363,16.07761235,10.88031481,11.91488007
ENSG00000143369,ECM1,21.22618363,26.81569592,23.12559669,10.05439685,14.15194531,8.436622035,37.50071793,33.26554884,29.95701453
ENSG00000136813,ECPAS,88.06676546,92.25187027,96.59142368,43.12597253,44.75558985,43.35792498,93.78059508,101.9354711,80.80333015
ENSG00000130159,ECSIT,67.5861208,67.54878134,72.43167328,81.97215267,84.13046043,91.4346298,71.53933566,71.56043212,71.11147606
ENSG00000114346,ECT2,47.13352126,48.44922328,51.92223763,38.25022406,41.03952619,47.78238742,60.24499749,67.91063802,57.1944323
ENSG00000131080,EDA2R,9.98198739,10.96835426,11.95212019,8.452811512,8.871057162,11.60825207,4.437292864,8.74598449,8.552560517
ENSG00000135960,EDAR,4.323232709,2.337662961,1.246566227,0.726933347,1.534779428,0.615833233,2.345734576,2.34916811,1.713880947
ENSG00000186197,EDARADD,3.373677468,5.933613765,3.451765591,9.158659794,9.066311309,6.548175107,5.078209039,5.095498088,3.942638811
ENSG00000179151,EDC3,30.59270804,26.26100283,30.17585165,26.47453681,19.65161725,21.31695421,28.09815318,30.47648248,26.31473174
ENSG00000038358,EDC4,39.37982363,39.52956974,45.15381622,22.27032527,20.46730852,16.69144765,41.27371041,47.06214606,41.38743354
ENSG00000134109,EDEM1,46.99289258,48.3128289,46.40746923,37.60884676,37.47524184,40.70108291,56.03908529,56.9103148,47.46382338
ENSG00000088298,EDEM2,143.5743413,136.8366235,140.5682069,142.8108597,167.8602996,164.3508536,128.7507652,149.9273835,135.6569099
ENSG00000116406,EDEM3,30.86338339,30.04228413,37.58685672,29.93608919,31.96537955,25.39581811,36.52043707,34.41564947,27.48310699
ENSG00000107223,EDF1,481.1415157,464.9714292,494.0137537,575.9474464,573.4896331,546.0277799,495.0902999,475.0593356,569.9016647
ENSG00000078401,EDN1,40.17545297,35.16622399,32.53445968,26.28471314,26.3335133,29.73466787,37.33610942,35.3392997,36.41564574
ENSG00000127129,EDN2,0.527444401,2.091468822,2.788206044,0.487781533,0.915428037,2.644684428,1.717110298,3.940804296,1.061571639
ENSG00000107938,EDRF1,5.84256588,6.4601557,6.474033621,3.11723969,4.338881738,3.873202011,7.620448698,7.443356809,7.047957094
ENSG00000102189,EEA1,91.00302242,98.62300626,93.17808261,35.89865437,41.86559059,38.99196349,91.40818157,83.23056325,60.21943791
ENSG00000074266,EED,13.03292101,11.84316881,12.83344845,16.83856678,13.25034006,13.05378275,13.10308782,14.8927319,13.62981879
ENSG00000156508,EEF1A1,7139.338349,7249.855834,7354.470999,14395.38361,16421.42716,14898.81227,7429.666074,7125.511031,7240.370237
ENSG00000228502,EEF1A1P11,17.84596169,13.96665262,5.627197987,29.82297698,27.44125704,15.30618253,9.513128953,5.302259027,12.81286652
ENSG00000214199,EEF1A1P12,6.138692615,4.483994171,6.148553626,13.14690822,10.09351226,7.29007459,0.701217157,3.862339545,5.418931501
ENSG00000250182,EEF1A1P13,57.29492962,45.93476863,24.82587347,102.4983869,64.6635562,64.36445985,20.38527633,23.70421683,33.39747174
ENSG00000249855,EEF1A1P19,0.629345743,2.183594846,1.663441305,2.619090352,4.369148576,4.338995191,1.707377522,2.507819116,1.05555453
ENSG00000196205,EEF1A1P5,947.7144916,800.4443804,804.0272889,1814.5689,1820.904007,1979.20714,723.6773096,743.2519566,1126.061925
ENSG00000233476,EEF1A1P6,135.4280192,111.5138988,99.33004179,296.691884,224.1406367,218.6056688,96.49791806,73.56073106,150.0937526
ENSG00000249264,EEF1A1P9,3.458898766,3.117165662,2.327133939,8.142389351,7.367607102,5.518364488,3.753514546,1.879504348,6.328747766
ENSG00000101210,EEF1A2,7.929808525,10.18355932,7.716906199,9.666887979,10.63497479,10.61805725,5.867208624,4.308917553,3.627293062
ENSG00000150456,EEF1AKMT1,16.52665673,19.91687681,20.55626722,37.16081101,26.43383724,34.12175002,14.76945169,15.17258596,28.2624332
ENSG00000203791,EEF1AKMT2,2.839896979,3.259765679,4.187675609,3.455712958,2.788720391,4.403054159,4.136084636,3.871410744,3.509687066
ENSG00000123427,EEF1AKMT3,3.167255191,4.777910192,7.4251216,3.9478949,3.585039977,3.625030757,5.080826788,3.703956717,4.988848856
ENSG00000284753,EEF1AKMT4,14.27291597,11.053949,9.431285676,9.487225746,12.77303782,8.386701195,9.196373121,11.55268673,17.65493441
ENSG00000114942,EEF1B2,569.7695417,484.0071142,514.9962162,1042.50707,1061.014079,1070.344528,483.5014968,462.8615609,684.8250379
ENSG00000232472,EEF1B2P3,87.23214683,72.48651513,83.41054091,176.7675671,169.2110668,161.6109898,64.03622643,86.90074087,98.97302737
ENSG00000213261,EEF1B2P6,6.4617817,1.921711788,5.465381001,10.75656127,11.7757643,4.050041439,2.80486863,0,4.768659721
ENSG00000104529,EEF1D,35.66091475,29.84213069,28.30139001,30.15248299,29.86125769,29.25967318,30.3556086,30.26582465,32.90402908
ENSG00000228887,EEF1DP1,0,1.443428608,0.513141938,0,3.369510788,1.216820486,3.160172859,1.450532653,2.604957786
ENSG00000124802,EEF1E1,8.747544135,8.052230091,9.908947774,11.36416502,9.037002113,9.659969527,6.780447514,11.41159788,11.87701059
ENSG00000167658,EEF2,4271.991391,4426.079803,4350.312453,4196.391686,3775.729154,3426.043567,4301.376955,4193.487374,3831.637007
ENSG00000103319,EEF2K,24.91205951,23.89057097,24.39155981,13.17213635,12.36018802,11.33719072,27.50412961,27.4610097,22.23589371
ENSG00000118894,EEF2KMT,9.987626605,8.38830771,5.866349942,4.746573314,5.296634501,4.694947559,10.9888669,11.88434281,8.654941083
ENSG00000132394,EEFSEC,16.89375334,18.1877632,20.16557793,14.78340723,18.443638,11.15774574,29.76599465,26.96350756,30.83295063
ENSG00000140025,EFCAB11,2.98579147,3.634941071,5.538125473,2.858151839,4.863914392,3.283158141,3.183265747,3.757197563,4.49827449
ENSG00000159658,EFCAB14,49.56093868,46.91083984,48.3395309,29.36436157,28.17895927,24.46292563,46.20248147,43.10479377,36.55883864
ENSG00000203666,EFCAB2,0.858943237,1.051839692,0.747862493,0.934532065,2.016930356,2.216770677,0.657956287,1.359021182,1.660974594
ENSG00000203965,EFCAB7,5.336860728,5.063809386,4.836344776,4.159953816,3.837367124,4.682966919,4.715882079,3.569707286,5.575267294
ENSG00000115380,EFEMP1,361.8860333,318.4859768,357.7705376,353.5533996,354.9059278,326.9162374,392.5909915,363.6821939,341.4611803
ENSG00000172638,EFEMP2,1.611554228,0.958541436,2.044581108,0,0.839099963,0.404028592,1.311615195,1.123802211,2.054233896
ENSG00000096093,EFHC1,2.026778856,2.141872724,2.486473212,1.874368741,1.576310006,1.438099484,1.971171252,1.847647642,2.001135351
ENSG00000115468,EFHD1,0.975427084,1.611603779,2.40629999,1.503461211,3.526964563,2.03789001,1.058510236,2.915163941,0.654404348
ENSG00000142634,EFHD2,326.9307086,378.5345006,348.9138377,284.4116678,293.3894476,283.324213,456.6478881,499.7312052,444.3108108
ENSG00000140598,EFL1,21.98405739,23.62464631,20.70355511,13.06986167,14.26817482,10.99997449,26.36251819,24.10899471,19.70649458
ENSG00000169242,EFNA1,47.80643982,51.57318192,43.74766116,44.76876935,49.1559486,47.33740813,42.50541971,45.02346155,46.08789978
ENSG00000143590,EFNA3,23.26507329,25.05902945,22.704947,12.61971621,9.706409676,13.74055726,25.73221686,20.72530605,19.0601438
ENSG00000243364,EFNA4,33.90456247,38.41181323,39.86912829,33.27469443,43.53289991,36.42910781,29.28376568,32.05250196,38.76144027
ENSG00000184349,EFNA5,14.30668837,16.35869006,14.80564103,16.17104037,12.34959428,8.255316842,13.55381362,12.21628753,13.86408864
ENSG00000090776,EFNB1,267.4044905,274.3507815,261.5554215,226.4750608,224.054615,196.7307322,327.9002247,300.8840072,262.9595655
ENSG00000125266,EFNB2,53.78410096,57.62409258,56.49585089,55.04305169,53.1581562,42.47809696,52.42498416,57.38834641,55.31983079
ENSG00000108947,EFNB3,12.17009072,11.39422915,10.00754427,5.252296862,8.800961013,4.407190615,11.15231815,5.657799004,5.171035604
ENSG00000132294,EFR3A,61.52342503,60.98952094,62.37260149,52.80506873,53.93829284,51.23851844,67.98318461,71.29474186,59.88710444
ENSG00000100842,EFS,2.150199795,3.064089077,3.978277178,2.6099176,2.215796958,0.336919393,5.541695793,5.355077284,4.868598482
ENSG00000108883,EFTUD2,56.06768267,58.4259942,63.89665856,46.028599,43.82322077,39.19521045,62.37717869,65.71138171,59.88554977
ENSG00000172889,EGFL7,13.73834266,9.247550938,10.57985001,15.52863164,12.6580062,20.41069245,19.3258621,17.91026901,19.00278098
ENSG00000146648,EGFR,97.74762736,108.4735542,111.1322341,51.4168117,56.69070647,50.22303804,140.4633498,154.7704625,113.111992
ENSG00000135766,EGLN1,7.031105377,13.37936626,9.655193267,11.43521812,17.11243092,9.21898115,11.48883261,12.07654021,10.0306124
ENSG00000269858,EGLN2,1.389174943,1.442696721,0.839261047,0.734120853,0.459245766,0.829229659,2.081785102,1.186197679,1.775207009
ENSG00000120738,EGR1,18.16034619,18.41502629,21.10539543,102.1785692,118.0155847,113.4757833,33.24645569,38.66854021,30.59849681
ENSG00000115504,EHBP1,68.74286004,68.35598618,73.68478635,39.17106944,37.81194207,31.9498235,76.43437546,69.74597471,65.737174
ENSG00000173442,EHBP1L1,95.72093574,107.6959671,103.2496758,39.12449094,45.68081757,39.18693295,121.6069687,122.1242355,100.7472163
ENSG00000110047,EHD1,71.57928307,74.60947452,77.81909047,48.08624581,50.02325106,41.55466007,74.74495806,80.23605124,68.28490132
ENSG00000024422,EHD2,412.1384549,497.9453197,503.0734634,321.929023,311.4115194,234.4196436,515.1333873,495.211747,411.3718976
ENSG00000013016,EHD3,12.43795883,9.917625953,10.67250151,3.500805536,3.597869343,1.920684937,9.09605817,8.170682582,9.009644669
ENSG00000103966,EHD4,24.66372675,26.53285114,27.36200187,20.71226208,21.25911079,20.93475896,28.56479069,31.12570575,23.5214703
ENSG00000135373,EHF,250.5296338,240.7328579,264.5253284,229.8061024,217.8077845,196.1565378,226.9376947,197.9207268,168.562854
ENSG00000113790,EHHADH,17.48487828,19.74309919,22.73667827,12.53827171,14.44303742,11.6036169,29.93251954,27.75774547,23.58632171
ENSG00000181090,EHMT1,12.56340091,12.62924135,16.2458869,6.017774931,5.850933461,5.503441923,14.16523129,15.95211103,11.20314998
ENSG00000204371,EHMT2,24.22286059,25.90527601,29.8358703,17.987287,15.27351302,16.22917003,34.18484149,32.63011908,26.37765458
ENSG00000149547,EI24,247.5228886,241.4231858,248.260157,254.1392089,262.6886439,241.4149536,248.7342396,257.7513284,230.5794315
ENSG00000255302,EID1,221.9156386,223.3710488,236.423608,314.2491878,293.5834929,310.7807239,233.4149114,222.3467464,224.8231802
ENSG00000176396,EID2,48.12051083,56.88795197,37.9196022,40.07938264,40.72129051,37.0916991,54.16529041,47.63994527,46.11939007
